experiment,family,contrast,method,initialization,interior_points,reference_grid_size,runs,feasible_runs,feasibility_rate,solver_success_rate,median_evaluated_cost_s,median_clearance_m,median_stationarity_norm,median_actual_interior_points,mean_reference_difference_percent,median_reference_difference_percent,bootstrap_95_low_percent,bootstrap_95_high_percent,median_runtime_s,reference_unresolved_runs,failure_modes,termination_modes
baseline,competing_corridors,,euler_lagrange,fast_marching,32,,20,20,1.0,1.0,1230.8830682965495,69.6508751158415,1.831715144906666e-10,32.0,-0.018884716950992697,0.0007560134739979456,-0.03212782893661508,-0.005864705983861067,5.098473401507363,0,,stationary:20
baseline,competing_corridors,,euler_lagrange,fast_marching,64,,20,20,1.0,1.0,1230.3435047323783,69.5484639421731,6.91410486851267e-10,64.0,-0.054943358654073446,-0.028886786140734318,-0.0741948102733774,-0.03576039623504699,5.073895622481359,0,,stationary:20
baseline,competing_corridors,,euler_lagrange,straight,128,,20,0,0.0,0.65,,,3.264425625861224e-09,128.0,,,,,1.1151092270156369,0,stagnated:7; stationary:13,stagnated:7; stationary:13
baseline,competing_corridors,,euler_lagrange,straight,32,,20,0,0.0,0.65,,,1.735930697299641e-09,32.0,,,,,0.8768885574827436,0,stagnated:7; stationary:13,stagnated:7; stationary:13
baseline,competing_corridors,,euler_lagrange,straight,64,,20,0,0.0,0.65,,,3.0114556320424035e-10,64.0,,,,,0.9633079030027147,0,iteration_limit:1; stagnated:6; stationary:13,iteration_limit:1; stagnated:6; stationary:13
baseline,competing_corridors,,fast_marching,fast_marching,,1025,20,20,1.0,1.0,1231.1882557431263,69.47474497370087,,,0.0,0.0,0.0,0.0,17.830271084501874,0,,converged:20
baseline,competing_corridors,,fast_marching,fast_marching,,257,20,20,1.0,1.0,1234.1629404991095,69.35179059744732,,,0.1886356979892245,0.12352565863330808,0.13258208236150043,0.24618843964452414,2.2394937929639127,0,,converged:20
baseline,competing_corridors,,fast_marching,fast_marching,,513,20,20,1.0,1.0,1232.298888583457,69.45926501124738,,,0.05802818834489385,0.0418992149621286,0.04169854262724814,0.07696050423843609,5.501202071493026,0,,converged:20
baseline,competing_corridors,,slsqp,arc_left,128,,20,0,0.0,0.0,,,,128.0,,,,,60.01362077501835,0,timeout:20,timeout:20
baseline,competing_corridors,,slsqp,arc_left,32,,20,20,1.0,0.0,1287.9122585903847,101.60581440644097,0.014002781195461396,32.0,2.93747597006762,0.685089003425353,1.2811979155115865,4.976575380475323,5.578303132526344,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,arc_left,64,,20,20,1.0,0.0,1287.3915232125207,101.56975086738886,0.07906517541898653,64.0,2.891239992588496,0.6448411122674605,1.2348229166755276,4.930308784337728,30.45910527498927,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,arc_right,128,,20,0,0.0,0.0,,,,128.0,,,,,60.0119741410017,0,timeout:20,timeout:20
baseline,competing_corridors,,slsqp,arc_right,32,,20,20,1.0,0.0,1282.9386036274323,59.11975325266699,0.04938554782629251,32.0,4.343843658007543,0.015443185301995812,1.533438898647421,7.5784553598707,5.370281862502452,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,arc_right,64,,20,20,1.0,0.0,1282.6127153140583,59.11857010095916,0.07313125867002343,64.0,4.318096822053143,-0.006599674284560925,1.5090376754892745,7.552590796559596,28.578016329498496,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,barrier,128,,20,0,0.0,0.0,,,,128.0,,,,,60.01286668697139,0,timeout:20,timeout:20
baseline,competing_corridors,,slsqp,barrier,32,,20,20,1.0,0.0,1287.9122584620013,101.60527089836312,0.022754273110232127,32.0,2.9374759749864707,0.6850889834963451,1.281197922655469,4.976575390984216,5.58637823650497,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,barrier,64,,20,20,1.0,0.0,1287.3915235608856,101.56930515798065,0.12926027680261862,64.0,2.891240013366085,0.6448411239504059,1.2348229331807823,4.930308812082462,31.828616904997034,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,fast_marching,128,,20,0,0.0,0.0,,,,128.0,,,,,60.014804671984166,0,timeout:20,timeout:20
baseline,competing_corridors,,slsqp,fast_marching,32,,20,20,1.0,0.0,1230.8437625218157,69.4968485484874,0.0129897185567171,32.0,-0.021561190494470577,0.0001727182990901819,-0.037213804261421284,-0.005995444230489779,8.415883661975386,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,fast_marching,64,,20,20,1.0,0.0,1230.3435692298735,69.51636175840434,0.051577576397231484,64.0,-0.05509936626937571,-0.028360956215918387,-0.07502292787026932,-0.035461015381115284,26.60049590448034,0,nonstationary:20,nonstationary:20
baseline,competing_corridors,,slsqp,straight,128,,20,0,0.0,0.0,,,3226089.273631841,128.0,,,,,60.01218119400437,0,optimization_failed:2; timeout:18,optimization_failed:2; timeout:18
baseline,competing_corridors,,slsqp,straight,32,,20,17,0.85,0.0,1615.0188168193893,77.98813648399096,0.5828264399278584,32.0,41.44789601044666,32.06691265912064,25.406154835187966,60.80866546121504,18.247560478484957,0,nonstationary:1; optimization_failed:19,nonstationary:1; optimization_failed:19
baseline,competing_corridors,,slsqp,straight,64,,20,0,0.0,0.0,,,0.5167858984328086,64.0,,,,,60.010398155020084,0,optimization_failed:7; timeout:13,optimization_failed:7; timeout:13
baseline,correlated_roughness,,euler_lagrange,arc_left,128,,20,11,0.55,0.4,783.5726159059302,31.656616697677553,1325.6179473394413,128.0,33.335419747193,30.228855192103037,17.01463818346033,51.155586845000514,1.207575488515431,1,stagnated:12; stationary:4,stagnated:12; stationary:8
baseline,correlated_roughness,,euler_lagrange,arc_left,32,,20,11,0.55,0.2,871.0798681492197,32.2061819306499,1307.0054878819385,32.0,35.090092704601666,29.750140913211826,19.279695359316122,52.66082292935287,0.960414656001376,1,stagnated:16; stationary:1,stagnated:16; stationary:4
baseline,correlated_roughness,,euler_lagrange,arc_left,64,,20,11,0.55,0.35,772.6265533632194,17.852867340340843,1103.842806818347,64.0,35.861496322071076,40.47672287915418,18.649990803861293,53.7397630586877,1.0647650520259049,1,stagnated:13; stationary:4,stagnated:13; stationary:7
baseline,correlated_roughness,,euler_lagrange,arc_right,128,,20,12,0.6,0.4,937.8118242933942,56.8336007273966,335.28849903645437,128.0,45.27606545101947,43.32955820579866,35.21917018140818,55.01324750603365,1.3152300430228934,1,stagnated:12; stationary:4,stagnated:12; stationary:8
baseline,correlated_roughness,,euler_lagrange,arc_right,32,,20,12,0.6,0.25,926.1092805212859,57.39717165128759,597.4396262690133,32.0,41.4337258514838,36.73047420107797,28.720892485637126,52.85255446118896,0.9808566535066348,1,stagnated:15; stationary:1,stagnated:15; stationary:5
baseline,correlated_roughness,,euler_lagrange,arc_right,64,,20,12,0.6,0.4,925.8686100609426,58.54141635645243,402.996173787781,64.0,41.47704000940423,38.484505663108514,28.770339239475888,52.61966742119732,1.063256072520744,1,stagnated:12; stationary:3,stagnated:12; stationary:8
baseline,correlated_roughness,,euler_lagrange,barrier,128,,20,16,0.8,0.45,733.7541666000794,26.40554494720199,171.65324473089447,128.0,21.56135331999856,18.457335322096355,13.458965228205154,30.088967998036892,1.3068476785265375,1,stagnated:11; stationary:2,stagnated:11; stationary:9
baseline,correlated_roughness,,euler_lagrange,barrier,32,,20,17,0.85,0.5,743.2090893696159,21.478591605520183,23.703384245614807,32.0,20.80224363712525,18.93652014989612,12.682139854200308,29.32589300101865,1.0151954499888234,1,stagnated:10,stagnated:10; stationary:10
baseline,correlated_roughness,,euler_lagrange,barrier,64,,20,16,0.8,0.5,735.2110308489356,28.08449487180249,32.36065223432052,64.0,21.684126330239046,17.978529293778355,13.538048668824013,30.229755156583387,1.1156046569522005,1,stagnated:10; stationary:2,stagnated:10; stationary:10
baseline,correlated_roughness,,euler_lagrange,fast_marching,128,,20,13,0.65,1.0,609.2626381378764,35.413321826127465,1.144725716030782e-09,128.0,-0.058269860643202366,-0.047631735885486456,-0.08857353526627551,-0.03206058123262659,5.343474690016592,1,stationary:7,stationary:20
baseline,correlated_roughness,,euler_lagrange,fast_marching,32,,20,13,0.65,0.8,609.484669544709,34.76465190914515,7.496330591839154e-09,32.0,0.017784525042270977,0.0013080606063002233,-0.03780911037747039,0.07658296320586407,5.277874372986844,1,stagnated:4; stationary:7,stagnated:4; stationary:16
baseline,correlated_roughness,,euler_lagrange,fast_marching,64,,20,13,0.65,1.0,609.3079346901753,35.30777482536731,3.086156714924312e-09,64.0,-0.046646430304561885,-0.03817712791491381,-0.07902338092360361,-0.017972430971092083,5.229263140034163,1,stationary:7,stationary:20
baseline,correlated_roughness,,euler_lagrange,straight,128,,20,14,0.7,0.5,749.5875398045672,30.63189362055995,50.13686763628945,128.0,22.871223619839384,20.401035899207347,13.737233439899743,32.875045567348174,1.2701661350438371,1,stagnated:10; stationary:3,stagnated:10; stationary:10
baseline,correlated_roughness,,euler_lagrange,straight,32,,20,15,0.75,0.5,743.2090893696159,34.04589714908384,40.75046782188515,32.0,22.425004016062132,19.12812795130126,14.034451185629317,31.115139286764926,0.9217079974769149,1,stagnated:10; stationary:2,stagnated:10; stationary:10
baseline,correlated_roughness,,euler_lagrange,straight,64,,20,14,0.7,0.5,749.6960438532018,35.807193209461374,31.468432529751393,64.0,22.917318708443837,20.860291820934656,13.812199920026485,32.7704166327941,1.0429092859849334,1,stagnated:10; stationary:3,stagnated:10; stationary:10
baseline,correlated_roughness,,fast_marching,fast_marching,,1025,20,20,1.0,1.0,609.7583443116673,11.495325520547244,,,0.0,0.0,0.0,0.0,18.22101214149734,1,,converged:20
baseline,correlated_roughness,,fast_marching,fast_marching,,257,20,20,1.0,1.0,610.8790825095814,18.040004820533778,,,0.3433825735196178,0.27815761471591743,0.22151408235493544,0.4848617625805897,2.2878851364948787,1,,converged:20
baseline,correlated_roughness,,fast_marching,fast_marching,,513,20,20,1.0,1.0,610.1007869486585,17.727069531154243,,,0.10425950962226888,0.0808357033460894,0.07261632807224937,0.1443510613843764,5.64837962196907,1,,converged:20
baseline,correlated_roughness,,slsqp,arc_left,128,,20,0,0.0,0.0,,,,128.0,,,,,60.0130318729789,1,timeout:20,timeout:20
baseline,correlated_roughness,,slsqp,arc_left,32,,20,18,0.9,0.3,688.7279913195853,17.18473139418648,0.00927944488357959,32.0,14.373301706606576,9.254442763982194,8.262091304940636,22.094690875611537,6.3676694269815926,1,nonstationary:10; optimization_failed:3; timeout:1,converged:6; nonstationary:10; optimization_failed:3; timeout:1
baseline,correlated_roughness,,slsqp,arc_left,64,,20,16,0.8,0.4,688.1651998452089,9.756541756675578,0.03681488876565475,64.0,8.944588239504695,8.130758027559708,5.505807551480573,12.953322326397057,32.721982386981836,1,nonstationary:8; optimization_failed:1; timeout:3,converged:8; nonstationary:8; optimization_failed:1; timeout:3
baseline,correlated_roughness,,slsqp,arc_right,128,,20,0,0.0,0.0,,,,128.0,,,,,60.01285914349137,1,timeout:20,timeout:20
baseline,correlated_roughness,,slsqp,arc_right,32,,20,19,0.95,0.5,720.0510803518362,15.94116462775716,0.0003772648540956102,32.0,18.170130453612163,18.159240645330645,10.75717378940586,25.986468690697535,6.080671821517171,1,nonstationary:8; optimization_failed:1; timeout:1,converged:10; nonstationary:8; optimization_failed:1; timeout:1
baseline,correlated_roughness,,slsqp,arc_right,64,,20,17,0.85,0.3,713.5898878924669,7.768329681111482,0.001501034798684762,64.0,13.616360814166601,12.708993029522425,7.802093048183105,19.85910010593775,31.183397760498337,1,nonstationary:11; timeout:3,converged:6; nonstationary:11; timeout:3
baseline,correlated_roughness,,slsqp,barrier,128,,20,0,0.0,0.0,,,,128.0,,,,,60.014236398477806,1,timeout:20,timeout:20
baseline,correlated_roughness,,slsqp,barrier,32,,20,16,0.8,0.15,655.7982927595813,34.20281357130331,0.018048635413107347,32.0,5.221856502530484,0.2708884849706998,1.66064440180064,9.722990431962304,7.141964117006864,1,nonstationary:13; timeout:4,converged:3; nonstationary:13; timeout:4
baseline,correlated_roughness,,slsqp,barrier,64,,20,16,0.8,0.15,652.6307827682845,34.10251362703427,0.05372592296513816,64.0,5.029088847640005,0.2708884849706998,1.422122505254127,9.570683468308994,29.543914299982134,1,nonstationary:13; timeout:4,converged:3; nonstationary:13; timeout:4
baseline,correlated_roughness,,slsqp,fast_marching,128,,20,0,0.0,0.0,,,,128.0,,,,,60.0161822809896,1,timeout:20,timeout:20
baseline,correlated_roughness,,slsqp,fast_marching,32,,20,12,0.6,0.0,609.6137871979265,36.137066738993724,0.01093651751699827,32.0,-0.023937878711743563,-0.016827521805548393,-0.05987656070764938,0.010674354344755221,19.908947903488297,1,nonstationary:12; timeout:8,nonstationary:12; timeout:8
baseline,correlated_roughness,,slsqp,fast_marching,64,,20,12,0.6,0.0,609.451523795575,36.12974035284751,0.03429371734410882,64.0,-0.048492149018854284,-0.03099723572989995,-0.08189250761242951,-0.01931946823658653,28.190959582017967,1,nonstationary:12; timeout:8,nonstationary:12; timeout:8
baseline,correlated_roughness,,slsqp,straight,128,,20,0,0.0,0.0,,,,128.0,,,,,60.012894501996925,1,timeout:20,timeout:20
baseline,correlated_roughness,,slsqp,straight,32,,20,20,1.0,0.25,644.989537262341,28.744581590396894,0.014556004682524562,32.0,4.6491311632409245,0.978475109772986,1.8104251270901095,8.219153325232913,5.63549021948711,1,nonstationary:15,converged:5; nonstationary:15
baseline,correlated_roughness,,slsqp,straight,64,,20,20,1.0,0.2,641.6814728694153,28.561097569804815,0.04582740568196695,64.0,4.395470399070743,0.27088641667591157,1.563497968291705,8.002883664998919,29.408323629002552,1,nonstationary:16,converged:4; nonstationary:16
baseline,dead_ends,,euler_lagrange,arc_left,128,,20,0,0.0,0.6,,,8.75747271499925e-09,128.0,,,,,1.1791234235279262,0,stagnated:8; stationary:12,stagnated:8; stationary:12
baseline,dead_ends,,euler_lagrange,arc_left,32,,20,0,0.0,0.55,,,7.772182933245413e-09,32.0,,,,,0.9180860410269815,0,stagnated:9; stationary:11,stagnated:9; stationary:11
baseline,dead_ends,,euler_lagrange,arc_left,64,,20,0,0.0,0.55,,,3.169347714707412e-07,64.0,,,,,0.974097291007638,0,stagnated:9; stationary:11,stagnated:9; stationary:11
baseline,dead_ends,,euler_lagrange,arc_right,128,,20,0,0.0,0.55,,,4.5793706354089753e-07,128.0,,,,,1.2784434685017914,0,stagnated:9; stationary:11,stagnated:9; stationary:11
baseline,dead_ends,,euler_lagrange,arc_right,32,,20,0,0.0,0.5,,,802.310486741231,32.0,,,,,0.9443695435184054,0,stagnated:10; stationary:10,stagnated:10; stationary:10
baseline,dead_ends,,euler_lagrange,arc_right,64,,20,0,0.0,0.5,,,261.5938615215152,64.0,,,,,1.035589204489952,0,stagnated:10; stationary:10,stagnated:10; stationary:10
baseline,dead_ends,,euler_lagrange,barrier,128,,20,12,0.6,0.0,1786.1909950116851,3.4894404621888953,7236.866008289553,128.0,90.9167325479451,90.06576057782125,84.763026330162,97.1714255194073,1.3205433495168108,0,stagnated:20,stagnated:20
baseline,dead_ends,,euler_lagrange,barrier,32,,20,20,1.0,0.7,956.7455928333462,77.82744240301429,6.2220609882803e-08,32.0,10.240049902597079,0.018089723201484942,3.4957686074436674,17.423558182226312,0.8721934010100085,0,stagnated:6,stagnated:6; stationary:14
baseline,dead_ends,,euler_lagrange,barrier,64,,20,15,0.75,0.0,1411.3333832862402,10.622349591197803,6991.685530480749,64.0,56.338797109518254,50.96039119205299,46.42076509468271,69.54439976003565,1.0939188639749773,0,stagnated:20,stagnated:20
baseline,dead_ends,,euler_lagrange,fast_marching,128,,20,20,1.0,1.0,932.0060553430147,78.48403142553394,1.852936905699027e-07,128.0,-0.013729508778407973,-0.011775823812909427,-0.015347084033550848,-0.012206319168553323,5.201617446989985,0,,stationary:20
baseline,dead_ends,,euler_lagrange,fast_marching,32,,20,20,1.0,1.0,932.2628857953196,77.82744240313349,1.2426071837285351e-07,32.0,0.01382535488166321,0.013903375184102605,0.01212549510000841,0.01558047499401734,5.100239340012195,0,,stationary:20
baseline,dead_ends,,euler_lagrange,fast_marching,64,,20,20,1.0,1.0,932.0576054911633,78.35641619664028,2.9077352457460494e-07,64.0,-0.008194077498247587,-0.005930692573856968,-0.00978645279944061,-0.006686104543062336,5.0878880954987835,0,,stationary:20
baseline,dead_ends,,euler_lagrange,straight,128,,20,0,0.0,1.0,,,1.6685151405237745e-07,128.0,,,,,1.0096617120143492,0,stationary:20,stationary:20
baseline,dead_ends,,euler_lagrange,straight,32,,20,0,0.0,1.0,,,1.3047984396726028e-10,32.0,,,,,0.8446404704882298,0,stationary:20,stationary:20
baseline,dead_ends,,euler_lagrange,straight,64,,20,0,0.0,1.0,,,1.339139720091786e-07,64.0,,,,,0.9156047955038957,0,stationary:20,stationary:20
baseline,dead_ends,,fast_marching,fast_marching,,1025,20,20,1.0,1.0,932.1749146536587,78.81851956577003,,,0.0,0.0,0.0,0.0,18.136146896518767,0,,converged:20
baseline,dead_ends,,fast_marching,fast_marching,,257,20,20,1.0,1.0,932.9739056188131,79.5874112825393,,,0.05869335623029247,0.0454705926715962,0.04995778959414032,0.06798021431215191,2.3371578295191284,0,,converged:20
baseline,dead_ends,,fast_marching,fast_marching,,513,20,20,1.0,1.0,932.303196928531,79.12090725485442,,,0.02475911472469225,0.026872315159145142,0.020679899317327523,0.02868985682274307,5.635936943494016,0,,converged:20
baseline,dead_ends,,slsqp,arc_left,128,,20,0,0.0,0.0,,,0.9033550243024862,128.0,,,,,60.01241783448495,0,optimization_failed:6; timeout:14,optimization_failed:6; timeout:14
baseline,dead_ends,,slsqp,arc_left,32,,20,14,0.7,0.0,966.5055376561622,77.34060538279884,0.08280733080058644,32.0,39.10047608511592,0.021149441445880546,9.772726747761109,76.04641022987984,16.739185391488718,0,nonstationary:8; optimization_failed:12,nonstationary:8; optimization_failed:12
baseline,dead_ends,,slsqp,arc_left,64,,20,0,0.0,0.0,,,0.517772357590409,64.0,,,,,60.00979554004152,0,optimization_failed:9; timeout:11,optimization_failed:9; timeout:11
baseline,dead_ends,,slsqp,arc_right,128,,20,0,0.0,0.0,,,0.7041859632365157,128.0,,,,,60.010703506006394,0,optimization_failed:8; timeout:12,optimization_failed:8; timeout:12
baseline,dead_ends,,slsqp,arc_right,32,,20,11,0.55,0.0,984.6836072521811,77.47774356028852,0.0660553153380847,32.0,45.90300357400446,2.3975367134030443,1.3044684583695478,126.91945692690318,16.77479667699663,0,nonstationary:7; optimization_failed:13,nonstationary:7; optimization_failed:13
baseline,dead_ends,,slsqp,arc_right,64,,20,0,0.0,0.0,,,0.6082985612324773,64.0,,,,,60.00968538198504,0,optimization_failed:9; timeout:11,optimization_failed:9; timeout:11
baseline,dead_ends,,slsqp,barrier,128,,20,0,0.0,0.0,,,,128.0,,,,,60.012915483501274,0,timeout:20,timeout:20
baseline,dead_ends,,slsqp,barrier,32,,20,20,1.0,0.0,932.2762882298741,78.14551934466112,0.02295192544316048,32.0,0.015325592396054799,0.015217101702096902,0.013615041614930164,0.017138642338276545,4.990071843989426,0,nonstationary:20,nonstationary:20
baseline,dead_ends,,slsqp,barrier,64,,20,20,1.0,0.0,932.0626215031905,78.43656475300222,0.08129390260400679,64.0,-0.007645845906353957,-0.005409564032866425,-0.009238010068841822,-0.006128102929728639,33.37787632751861,0,nonstationary:20,nonstationary:20
baseline,dead_ends,,slsqp,fast_marching,128,,20,0,0.0,0.0,,,,128.0,,,,,60.01469044704572,0,timeout:20,timeout:20
baseline,dead_ends,,slsqp,fast_marching,32,,20,20,1.0,0.0,932.2762881780603,78.14545483996221,0.011683700330416519,32.0,0.01532558233415902,0.015217095890435718,0.013615035417554504,0.017138632401689634,8.278984085016418,0,nonstationary:20,nonstationary:20
baseline,dead_ends,,slsqp,fast_marching,64,,20,20,1.0,0.0,932.0626215695927,78.43686250647437,0.05256789097253693,64.0,-0.007645856764117208,-0.005409598526268104,-0.009238023650778028,-0.0061281212911380445,26.009377189009683,0,nonstationary:20,nonstationary:20
baseline,dead_ends,,slsqp,straight,128,,20,0,0.0,0.0,,,,128.0,,,,,60.01273542048875,0,timeout:20,timeout:20
baseline,dead_ends,,slsqp,straight,32,,20,1,0.05,0.0,1026.9050909601292,86.13631901511496,0.03365278594141946,32.0,7.884638540997594,7.884638540997594,,,21.038619923987426,0,optimization_failed:20,optimization_failed:20
baseline,dead_ends,,slsqp,straight,64,,20,0,0.0,0.0,,,0.403328002300952,64.0,,,,,60.01053847299772,0,optimization_failed:3; timeout:17,optimization_failed:3; timeout:17
baseline,ridge_pass,,euler_lagrange,arc_left,128,,20,7,0.35,0.35,747.3546968489233,60.405611000331845,437.3546022861566,128.0,-0.06147816569683654,-0.06101640196901374,-0.06284987093333001,-0.06003956730069216,1.1059765144891571,0,stagnated:13,stagnated:13; stationary:7
baseline,ridge_pass,,euler_lagrange,arc_left,32,,20,7,0.35,0.35,747.3829179160812,60.43605502590813,431.07308458355516,32.0,-0.057914161561417876,-0.057562330799707725,-0.059508512786626354,-0.05628364569380373,0.8802954030106775,0,stagnated:13,stagnated:13; stationary:7
baseline,ridge_pass,,euler_lagrange,arc_left,64,,20,7,0.35,0.35,747.3604844487681,60.3792223705643,399.04790492488166,64.0,-0.06074748200104806,-0.059807389977803806,-0.06209347134198008,-0.05933739672222179,1.000457963498775,0,stagnated:13,stagnated:13; stationary:7
baseline,ridge_pass,,euler_lagrange,arc_right,128,,20,1,0.05,0.05,757.046884519588,53.368991130269904,483.10242828314654,128.0,-0.06101640196901374,-0.06101640196901374,,,1.2493722400104161,0,stagnated:19,stagnated:19; stationary:1
baseline,ridge_pass,,euler_lagrange,arc_right,32,,20,0,0.0,0.0,,,491.36809526957586,32.0,,,,,0.9576047775044572,0,stagnated:20,stagnated:20
baseline,ridge_pass,,euler_lagrange,arc_right,64,,20,1,0.05,0.05,757.0560428953104,53.3340226826301,475.3679125265443,64.0,-0.05980738997805894,-0.05980738997805894,,,1.0448460044863168,0,stagnated:19,stagnated:19; stationary:1
baseline,ridge_pass,,euler_lagrange,barrier,128,,20,18,0.9,0.9,731.0846107279156,67.24375557737454,1.2440077140258277e-09,128.0,-0.05907346267972949,-0.05961638897512855,-0.060839591024084205,-0.05717176898643853,0.9859602120122872,0,stagnated:2,stagnated:2; stationary:18
baseline,ridge_pass,,euler_lagrange,barrier,32,,20,19,0.95,0.95,732.8610606328953,65.40068227381666,2.2625380928567794e-09,32.0,-0.057224110421314645,-0.057280267802708444,-0.05893764776194365,-0.055353946128452694,0.86107428901596,0,stagnated:1,stagnated:1; stationary:19
baseline,ridge_pass,,euler_lagrange,barrier,64,,20,19,0.95,0.95,732.850284658992,65.47954214256752,1.5997970940173212e-09,64.0,-0.058775647203436455,-0.059419463127227394,-0.06037614567068026,-0.056870886161217764,0.8907112474844325,0,stagnated:1,stagnated:1; stationary:19
baseline,ridge_pass,,euler_lagrange,fast_marching,128,,20,20,1.0,1.0,731.0846107279156,65.27614163262605,1.1355746146167222e-09,128.0,-0.058992220785257246,-0.05961638897512855,-0.06062548957973111,-0.057166591265903066,5.079762354493141,0,,stationary:20
baseline,ridge_pass,,euler_lagrange,fast_marching,32,,20,20,1.0,1.0,731.0958342333795,65.21153204772136,7.538994184855339e-10,32.0,-0.05708461182331602,-0.05727404929718788,-0.05871784730619426,-0.05524475110459289,4.9681416639941745,0,,stationary:20
baseline,ridge_pass,,euler_lagrange,fast_marching,64,,20,20,1.0,1.0,731.0869136032343,65.26311805067112,4.338423752544049e-10,64.0,-0.0586011819475656,-0.05917663323450291,-0.06018431539844724,-0.05679612201986548,4.850211530487286,0,,stationary:20
baseline,ridge_pass,,euler_lagrange,straight,128,,20,9,0.45,0.45,722.7878144992167,75.51977996438015,228.9760098945501,128.0,-0.05888768332693228,-0.058084169551409374,-0.06060957874407013,-0.057341805199428816,1.1672665249789134,0,stagnated:11,stagnated:11; stationary:9
baseline,ridge_pass,,euler_lagrange,straight,32,,20,9,0.45,0.45,722.7909568518955,75.45926472915276,210.29597452242595,32.0,-0.058349905056930225,-0.057280267802708444,-0.060176949802519066,-0.056726451951298384,0.9215736929909326,0,stagnated:11,stagnated:11; stationary:9
