case_id,initialization,interior_points,seed_hash_match,euler_feasible,slsqp_feasible,slsqp_minus_euler_percent
ridge_pass-s00,fast_marching,128,False,True,False,
ridge_pass-s00,straight,32,True,True,True,0.0001660128057374828
ridge_pass-s00,straight,64,True,True,True,4.349967860940271e-05
ridge_pass-s00,straight,128,False,True,False,
ridge_pass-s01,arc_left,32,True,True,True,0.0010324601650471372
ridge_pass-s01,arc_left,64,True,True,True,0.00027070292755821047
ridge_pass-s01,arc_left,128,False,True,False,
ridge_pass-s01,arc_right,32,True,False,True,
ridge_pass-s01,arc_right,64,True,False,True,
ridge_pass-s01,arc_right,128,True,False,False,
ridge_pass-s01,barrier,32,True,True,True,0.0010324263467879067
ridge_pass-s01,barrier,64,True,True,True,0.00027067252751584525
ridge_pass-s01,barrier,128,False,True,False,
ridge_pass-s01,fast_marching,32,True,True,True,0.0010324338194851142
ridge_pass-s01,fast_marching,64,True,True,True,0.000270654118157438
ridge_pass-s01,fast_marching,128,False,True,False,
ridge_pass-s01,straight,32,True,False,False,
ridge_pass-s01,straight,64,True,False,False,
ridge_pass-s01,straight,128,True,False,False,
ridge_pass-s02,arc_left,32,True,False,False,
ridge_pass-s02,arc_left,64,False,False,False,
ridge_pass-s02,arc_left,128,True,False,False,
ridge_pass-s02,arc_right,32,True,False,True,
ridge_pass-s02,arc_right,64,True,False,True,
ridge_pass-s02,arc_right,128,True,False,False,
ridge_pass-s02,barrier,32,True,False,True,
ridge_pass-s02,barrier,64,True,False,True,
ridge_pass-s02,barrier,128,False,False,False,
ridge_pass-s02,fast_marching,32,True,True,True,0.0002441905584135961
ridge_pass-s02,fast_marching,64,True,True,True,6.461259999468737e-05
ridge_pass-s02,fast_marching,128,False,True,False,
ridge_pass-s02,straight,32,True,False,True,
ridge_pass-s02,straight,64,True,False,True,
ridge_pass-s02,straight,128,False,False,False,
ridge_pass-s03,arc_left,32,True,False,True,
ridge_pass-s03,arc_left,64,True,False,False,
ridge_pass-s03,arc_left,128,True,False,False,
ridge_pass-s03,arc_right,32,False,False,False,
ridge_pass-s03,arc_right,64,False,False,False,
ridge_pass-s03,arc_right,128,False,False,False,
ridge_pass-s03,barrier,32,True,True,True,-0.0009100444872999868
ridge_pass-s03,barrier,64,True,True,True,5.8691838510098186e-05
ridge_pass-s03,barrier,128,False,True,False,
ridge_pass-s03,fast_marching,32,True,True,True,0.00022404439471274956
ridge_pass-s03,fast_marching,64,True,True,True,5.8675395322445064e-05
ridge_pass-s03,fast_marching,128,False,True,False,
ridge_pass-s03,straight,32,True,True,True,-0.0009100529511815904
ridge_pass-s03,straight,64,True,True,True,5.8683374546501114e-05
ridge_pass-s03,straight,128,False,True,False,
ridge_pass-s04,arc_left,32,True,False,True,
ridge_pass-s04,arc_left,64,False,False,False,
ridge_pass-s04,arc_left,128,True,False,False,
ridge_pass-s04,arc_right,32,True,False,True,
ridge_pass-s04,arc_right,64,False,False,False,
ridge_pass-s04,arc_right,128,True,False,False,
ridge_pass-s04,barrier,32,True,True,True,5.380378254145881e-07
ridge_pass-s04,barrier,64,True,True,True,2.0469748623308312e-07
ridge_pass-s04,barrier,128,False,True,False,
ridge_pass-s04,fast_marching,32,True,True,True,5.506826844498622e-07
ridge_pass-s04,fast_marching,64,True,True,True,1.9965133076454025e-07
ridge_pass-s04,fast_marching,128,False,True,False,
ridge_pass-s04,straight,32,True,True,True,5.380378412123088e-07
ridge_pass-s04,straight,64,True,True,True,2.0472976097730078e-07
ridge_pass-s04,straight,128,False,True,False,
ridge_pass-s05,arc_left,32,True,False,True,
ridge_pass-s05,arc_left,64,True,False,True,
ridge_pass-s05,arc_left,128,False,False,False,
ridge_pass-s05,arc_right,32,True,False,True,
ridge_pass-s05,arc_right,64,True,False,False,
ridge_pass-s05,arc_right,128,True,False,False,
ridge_pass-s05,barrier,32,True,True,True,0.0005933853996661553
ridge_pass-s05,barrier,64,True,True,True,0.0001569507425369665
ridge_pass-s05,barrier,128,False,True,False,
ridge_pass-s05,fast_marching,32,True,True,True,0.0005933643241110336
ridge_pass-s05,fast_marching,64,True,True,True,0.00015695377054193878
ridge_pass-s05,fast_marching,128,False,True,False,
ridge_pass-s05,straight,32,True,False,True,
ridge_pass-s05,straight,64,True,False,False,
ridge_pass-s05,straight,128,False,False,False,
ridge_pass-s06,arc_left,32,True,False,False,
ridge_pass-s06,arc_left,64,True,False,True,
ridge_pass-s06,arc_left,128,True,False,False,
ridge_pass-s06,arc_right,32,True,False,True,
ridge_pass-s06,arc_right,64,False,False,False,
ridge_pass-s06,arc_right,128,False,False,False,
ridge_pass-s06,barrier,32,True,True,True,7.361715693675694e-05
ridge_pass-s06,barrier,64,True,True,True,1.929907671731999e-05
ridge_pass-s06,barrier,128,False,True,False,
ridge_pass-s06,fast_marching,32,True,True,True,7.510449706351114e-05
ridge_pass-s06,fast_marching,64,True,True,True,1.9299802323979508e-05
ridge_pass-s06,fast_marching,128,False,True,False,
ridge_pass-s06,straight,32,True,True,True,7.356725672456738e-05
ridge_pass-s06,straight,64,True,True,True,1.9307166983056675e-05
ridge_pass-s06,straight,128,False,True,False,
ridge_pass-s07,arc_left,32,True,True,True,0.0007747316363454556
ridge_pass-s07,arc_left,64,True,True,True,0.00020324402145151794
ridge_pass-s07,arc_left,128,False,True,False,
ridge_pass-s07,arc_right,32,True,False,True,
ridge_pass-s07,arc_right,64,True,False,False,
ridge_pass-s07,arc_right,128,True,False,False,
ridge_pass-s07,barrier,32,True,True,True,0.0007747252226307437
ridge_pass-s07,barrier,64,True,True,True,0.00020323804897151956
ridge_pass-s07,barrier,128,False,True,False,
ridge_pass-s07,fast_marching,32,True,True,True,0.0007747449103174106
ridge_pass-s07,fast_marching,64,True,True,True,0.00020327775931777413
ridge_pass-s07,fast_marching,128,False,True,False,
ridge_pass-s07,straight,32,True,False,True,
ridge_pass-s07,straight,64,False,False,False,
ridge_pass-s07,straight,128,True,False,False,
ridge_pass-s08,arc_left,32,True,True,True,0.0016080119767704875
ridge_pass-s08,arc_left,64,True,True,True,0.00042452763038093214
ridge_pass-s08,arc_left,128,False,True,False,
ridge_pass-s08,arc_right,32,True,False,False,
ridge_pass-s08,arc_right,64,True,True,False,
ridge_pass-s08,arc_right,128,True,True,False,
ridge_pass-s08,barrier,32,True,True,True,0.0016080066952220834
ridge_pass-s08,barrier,64,True,True,True,0.00042452597507594477
ridge_pass-s08,barrier,128,False,False,False,
ridge_pass-s08,fast_marching,32,True,True,True,0.0016079991226881976
ridge_pass-s08,fast_marching,64,True,True,True,0.00042455994705386916
ridge_pass-s08,fast_marching,128,False,True,False,
ridge_pass-s08,straight,32,True,False,False,
ridge_pass-s08,straight,64,True,False,False,
ridge_pass-s08,straight,128,True,False,False,
ridge_pass-s09,arc_left,32,True,False,False,
ridge_pass-s09,arc_left,64,True,False,False,
ridge_pass-s09,arc_left,128,True,False,False,
ridge_pass-s09,arc_right,32,True,False,True,
ridge_pass-s09,arc_right,64,False,False,False,
ridge_pass-s09,arc_right,128,False,False,False,
ridge_pass-s09,barrier,32,True,True,True,0.00014161521872888382
ridge_pass-s09,barrier,64,True,True,True,3.7130287731453984e-05
ridge_pass-s09,barrier,128,False,True,False,
ridge_pass-s09,fast_marching,32,True,True,True,0.00014162051002897678
ridge_pass-s09,fast_marching,64,True,True,True,3.7111064873805205e-05
ridge_pass-s09,fast_marching,128,False,True,False,
ridge_pass-s09,straight,32,True,True,True,0.0001416197683303931
ridge_pass-s09,straight,64,True,True,True,3.713002026090863e-05
ridge_pass-s09,straight,128,False,True,False,
ridge_pass-s10,arc_left,32,True,False,True,
ridge_pass-s10,arc_left,64,True,False,False,
ridge_pass-s10,arc_left,128,True,False,False,
ridge_pass-s10,arc_right,32,False,False,False,
ridge_pass-s10,arc_right,64,False,False,False,
ridge_pass-s10,arc_right,128,False,False,False,
ridge_pass-s10,barrier,32,True,True,True,0.0003971022995786968
ridge_pass-s10,barrier,64,True,True,True,0.00010432641244241134
ridge_pass-s10,barrier,128,False,True,False,
ridge_pass-s10,fast_marching,32,True,True,True,0.0003970985317821285
ridge_pass-s10,fast_marching,64,True,True,True,0.00010432541886777067
ridge_pass-s10,fast_marching,128,False,True,False,
ridge_pass-s10,straight,32,True,False,True,
ridge_pass-s10,straight,64,False,False,False,
ridge_pass-s10,straight,128,False,False,False,
ridge_pass-s11,arc_left,32,True,False,False,
ridge_pass-s11,arc_left,64,False,False,False,
ridge_pass-s11,arc_left,128,True,False,False,
ridge_pass-s11,arc_right,32,True,False,True,
ridge_pass-s11,arc_right,64,True,False,False,
ridge_pass-s11,arc_right,128,True,False,False,
ridge_pass-s11,barrier,32,True,True,True,9.264088941135021e-07
ridge_pass-s11,barrier,64,True,True,True,2.569646980912551e-06
ridge_pass-s11,barrier,128,True,True,True,9.235838501975473e-07
ridge_pass-s11,fast_marching,32,True,True,True,3.924307872149625e-09
ridge_pass-s11,fast_marching,64,True,True,True,7.019186303120821e-09
ridge_pass-s11,fast_marching,128,False,True,False,
ridge_pass-s11,straight,32,True,True,True,9.26408925717436e-07
ridge_pass-s11,straight,64,True,True,True,2.5696469967145178e-06
ridge_pass-s11,straight,128,True,True,True,9.235838501975473e-07
ridge_pass-s12,arc_left,32,True,True,True,0.0007528752177529946
ridge_pass-s12,arc_left,64,True,True,True,0.00019658905558248956
ridge_pass-s12,arc_left,128,False,True,False,
ridge_pass-s12,arc_right,32,True,False,False,
ridge_pass-s12,arc_right,64,True,False,False,
ridge_pass-s12,arc_right,128,True,False,False,
ridge_pass-s12,barrier,32,True,True,True,0.0007528666273108327
ridge_pass-s12,barrier,64,True,True,True,0.00019658651500661692
ridge_pass-s12,barrier,128,False,True,False,
ridge_pass-s12,fast_marching,32,True,True,True,0.0007528757404563994
ridge_pass-s12,fast_marching,64,True,True,True,0.00019659460303688564
ridge_pass-s12,fast_marching,128,False,True,False,
ridge_pass-s12,straight,32,True,False,True,
ridge_pass-s12,straight,64,False,False,False,
ridge_pass-s12,straight,128,True,False,False,
ridge_pass-s13,arc_left,32,True,True,True,0.0006072691440444652
ridge_pass-s13,arc_left,64,True,True,True,0.0001594103364010024
ridge_pass-s13,arc_left,128,False,True,False,
ridge_pass-s13,arc_right,32,True,False,True,
ridge_pass-s13,arc_right,64,True,False,False,
ridge_pass-s13,arc_right,128,True,False,False,
ridge_pass-s13,barrier,32,True,True,True,0.0006072862629518688
ridge_pass-s13,barrier,64,True,True,True,0.00015939731808673998
ridge_pass-s13,barrier,128,False,True,False,
ridge_pass-s13,fast_marching,32,True,True,True,0.0006072466184473913
ridge_pass-s13,fast_marching,64,True,True,True,0.0001593966531806961
ridge_pass-s13,fast_marching,128,False,True,False,
ridge_pass-s13,straight,32,True,False,True,
ridge_pass-s13,straight,64,False,False,False,
ridge_pass-s13,straight,128,False,False,False,
ridge_pass-s14,arc_left,32,True,False,True,
ridge_pass-s14,arc_left,64,True,False,False,
ridge_pass-s14,arc_left,128,True,False,False,
ridge_pass-s14,arc_right,32,True,False,True,
ridge_pass-s14,arc_right,64,False,False,False,
ridge_pass-s14,arc_right,128,True,False,False,
ridge_pass-s14,barrier,32,True,True,True,0.00011463049677456927
ridge_pass-s14,barrier,64,True,True,True,3.035957151664921e-05
ridge_pass-s14,barrier,128,False,True,False,
ridge_pass-s14,fast_marching,32,True,True,True,0.00011468114157037537
ridge_pass-s14,fast_marching,64,True,True,True,3.039117775581673e-05
ridge_pass-s14,fast_marching,128,False,True,False,
ridge_pass-s14,straight,32,True,True,True,0.00011463256245583131
ridge_pass-s14,straight,64,True,True,True,3.036349684948877e-05
ridge_pass-s14,straight,128,False,True,False,
ridge_pass-s15,arc_left,32,True,True,True,0.00033392592913151635
ridge_pass-s15,arc_left,64,True,True,True,8.738148439526027e-05
ridge_pass-s15,arc_left,128,False,True,False,
ridge_pass-s15,arc_right,32,True,False,False,
ridge_pass-s15,arc_right,64,True,False,False,
ridge_pass-s15,arc_right,128,True,False,False,
ridge_pass-s15,barrier,32,True,True,True,0.00033392118667471035
ridge_pass-s15,barrier,64,True,True,True,8.739573613310876e-05
ridge_pass-s15,barrier,128,False,True,False,
ridge_pass-s15,fast_marching,32,True,True,True,0.0003339253540736878
ridge_pass-s15,fast_marching,64,True,True,True,8.741738976770827e-05
ridge_pass-s15,fast_marching,128,False,True,False,
ridge_pass-s15,straight,32,True,False,True,
ridge_pass-s15,straight,64,True,False,True,
ridge_pass-s15,straight,128,True,False,False,
ridge_pass-s16,arc_left,32,True,False,True,
ridge_pass-s16,arc_left,64,True,False,False,
ridge_pass-s16,arc_left,128,True,False,False,
ridge_pass-s16,arc_right,32,True,False,True,
ridge_pass-s16,arc_right,64,False,False,False,
ridge_pass-s16,arc_right,128,False,False,False,
ridge_pass-s16,barrier,32,True,True,True,2.012434135622427e-05
ridge_pass-s16,barrier,64,True,True,True,5.298360975233936e-06
ridge_pass-s16,barrier,128,False,True,False,
ridge_pass-s16,fast_marching,32,True,True,True,2.0124588137034136e-05
ridge_pass-s16,fast_marching,64,True,True,True,5.303036952323953e-06
ridge_pass-s16,fast_marching,128,False,True,False,
ridge_pass-s16,straight,32,True,True,True,2.0146234587500402e-05
ridge_pass-s16,straight,64,True,True,True,5.298435102651825e-06
ridge_pass-s16,straight,128,False,True,False,
ridge_pass-s17,arc_left,32,True,False,True,
ridge_pass-s17,arc_left,64,False,False,False,
ridge_pass-s17,arc_left,128,True,False,False,
ridge_pass-s17,arc_right,32,False,False,False,
ridge_pass-s17,arc_right,64,False,False,False,
ridge_pass-s17,arc_right,128,False,False,False,
ridge_pass-s17,barrier,32,True,True,True,0.0007308755958207622
ridge_pass-s17,barrier,64,True,True,True,0.0001932556211262778
ridge_pass-s17,barrier,128,False,True,False,
ridge_pass-s17,fast_marching,32,True,True,True,0.0007308684387731128
ridge_pass-s17,fast_marching,64,True,True,True,0.00019327235238111583
ridge_pass-s17,fast_marching,128,False,True,False,
ridge_pass-s17,straight,32,True,False,True,
ridge_pass-s17,straight,64,True,False,True,
ridge_pass-s17,straight,128,False,False,False,
ridge_pass-s18,arc_left,32,True,False,True,
ridge_pass-s18,arc_left,64,True,False,True,
ridge_pass-s18,arc_left,128,False,False,False,
ridge_pass-s18,arc_right,32,True,False,True,
ridge_pass-s18,arc_right,64,True,False,False,
ridge_pass-s18,arc_right,128,True,False,False,
ridge_pass-s18,barrier,32,True,True,True,0.0001466874406453247
ridge_pass-s18,barrier,64,True,True,True,3.844951952145321e-05
ridge_pass-s18,barrier,128,False,True,False,
ridge_pass-s18,fast_marching,32,True,True,True,0.00014671669014511374
ridge_pass-s18,fast_marching,64,True,True,True,3.8465542427302e-05
ridge_pass-s18,fast_marching,128,False,True,False,
ridge_pass-s18,straight,32,True,True,True,0.0001467296706817957
ridge_pass-s18,straight,64,True,True,True,3.84437203408312e-05
ridge_pass-s18,straight,128,False,True,False,
ridge_pass-s19,arc_left,32,True,True,True,0.0009077790232039795
ridge_pass-s19,arc_left,64,True,True,True,0.00023805907904594307
ridge_pass-s19,arc_left,128,False,True,False,
ridge_pass-s19,arc_right,32,True,False,True,
ridge_pass-s19,arc_right,64,True,False,False,
ridge_pass-s19,arc_right,128,False,False,False,
ridge_pass-s19,barrier,32,True,True,True,0.0009077698572099527
ridge_pass-s19,barrier,64,True,True,True,0.0002380529136503897
ridge_pass-s19,barrier,128,False,True,False,
ridge_pass-s19,fast_marching,32,True,True,True,0.000907760924694539
ridge_pass-s19,fast_marching,64,True,True,True,0.00023806968153537698
ridge_pass-s19,fast_marching,128,False,True,False,
ridge_pass-s19,straight,32,True,False,True,
ridge_pass-s19,straight,64,True,False,False,
ridge_pass-s19,straight,128,True,False,False,
